dataset,variant,config,space_note,direction,k,n,FA,FA_lo,FA_hi,RA,RA_lo,RA_hi,RC,RC_lo,RC_hi,PRA,PRA_lo,PRA_hi,delta_RC_vs_original,delta_RC_lo,delta_RC_hi,RC_sig
unsw_nb15_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",A->B,10,2000,0.47620000000000007,0.4693500000000001,0.4831012500000001,0.0658,0.06215000000000003,0.06950000000000005,0.17906666666666665,0.1633692424242425,0.19477606060606056,0.5674333333333332,0.5613330555555555,0.5734555555555555,,,,POS
unsw_nb15_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",A->B,10,2000,0.4721,0.4666,0.4776,0.08045000000000001,0.07600000000000008,0.08485000000000012,0.26039999999999996,0.24642242424242425,0.2738972727272727,0.5998333333333332,0.5945999999999999,0.6048777777777775,,,,POS
unsw_nb15_v2,POOLED,xgb-dnn logit-matched,logit vs logit,A->B,10,2000,0.46385000000000004,0.4576000000000001,0.4699000000000002,0.08375,0.07950000000000011,0.08790000000000017,0.2629757575757576,0.24906015151515146,0.27678787878787864,0.5990333333333333,0.593822222222222,0.6042558333333331,0.0025757575757575754,-0.004291363636363637,0.00961227272727272,POS
unsw_nb15_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),A->B,10,2000,0.477,0.46969999999999995,0.4841999999999998,0.06925,0.06510000000000002,0.07365000000000006,0.16279999999999997,0.14578787878787886,0.17949106060606052,0.5611222222222223,0.5546219444444441,0.567622222222222,,,,POS
unsw_nb15_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",A->B,10,2000,0.7253,0.7194999999999997,0.7310499999999996,0.20110000000000003,0.19455000000000006,0.2078499999999999,0.6421999999999999,0.6301575757575758,0.6539333333333331,0.7573888888888889,0.7520444444444438,0.762777777777777,,,,POS
unsw_nb15_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",A->B,15,2000,0.6701666666666666,0.6657333333333334,0.6746000000000001,0.09666666666666666,0.09290000000000004,0.10050000000000003,0.6195678571428571,0.6088551785714286,0.6301732142857143,0.7345857142857143,0.7301523809523806,0.7390476190476186,,,,POS
unsw_nb15_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",A->B,15,2000,0.5154666666666667,0.5098666666666664,0.5210999999999998,0.0515,0.04889999999999994,0.05413333333333325,0.23163749999999997,0.21837299107142855,0.2445537500000001,0.583995238095238,0.5791760714285711,0.5887952380952378,,,,POS
unsw_nb15_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",A->B,15,2000,0.49440000000000006,0.48980000000000007,0.49903333333333333,0.061766666666666664,0.058599999999999916,0.06483333333333323,0.28886071428571425,0.2785266964285714,0.2991110714285714,0.608347619047619,0.6044855952380952,0.6122476190476186,,,,POS
unsw_nb15_v2,POOLED,xgb-dnn logit-matched,logit vs logit,A->B,15,2000,0.47136666666666666,0.46670000000000017,0.4761,0.06346666666666666,0.0603999999999999,0.06650083333333327,0.2956875,0.2853440625,0.3061163392857142,0.6104714285714286,0.606575952380952,0.6144476190476188,0.006826785714285712,0.0016587053571428566,0.011932187499999991,POS
unsw_nb15_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),A->B,15,2000,0.5084666666666666,0.5025333333333332,0.5143333333333332,0.05486666666666666,0.051866666666666596,0.05796666666666658,0.22505714285714282,0.2111351785714286,0.23871995535714277,0.5808523809523808,0.5757238095238095,0.585890595238095,,,,POS
unsw_nb15_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",A->B,15,2000,0.7505,0.7459333333333341,0.7549000000000008,0.15193333333333334,0.14730000000000018,0.15673333333333359,0.6672285714285713,0.6582300892857141,0.6759839285714285,0.761247619047619,0.7572761904761901,0.7651857142857136,,,,POS
unsw_nb15_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",B->A,5,2000,0.6427999999999999,0.6328000000000006,0.6530000000000009,0.18470000000000003,0.17550000000000024,0.19420000000000026,0.4096499999999999,0.38499875,0.43435125000000024,0.6697000000000001,0.6591500000000002,0.6805000000000001,,,,POS
unsw_nb15_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,5,2000,0.38020000000000004,0.3701000000000004,0.3902000000000004,0.0915,0.08539999999999998,0.0977,0.21705,0.19134875000000004,0.24195125,0.5885499999999999,0.5779000000000001,0.5990499999999997,,,,POS
unsw_nb15_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,5,2000,0.42160000000000003,0.4135000000000001,0.4295000000000003,0.1251,0.11720000000000007,0.13280000000000006,0.28475,0.26149875,0.3075025,0.61715,0.6074000000000002,0.62665,,,,POS
unsw_nb15_v2,POOLED,xgb-dnn logit-matched,logit vs logit,B->A,5,2000,0.4255,0.41660000000000025,0.4343000000000002,0.1332,0.1257000000000001,0.14050000000000018,0.31884999999999997,0.29669999999999996,0.34069999999999995,0.6281500000000001,0.6188499999999999,0.6374499999999999,0.0341,0.011700000000000002,0.05644999999999999,POS
unsw_nb15_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,5,2000,0.36880000000000007,0.3579000000000004,0.3797000000000003,0.1016,0.09430000000000002,0.10920000000000002,0.2709,0.24575000000000005,0.29590000000000005,0.6113500000000001,0.6010000000000002,0.6217,,,,POS
unsw_nb15_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",B->A,5,2000,0.7048,0.695600000000001,0.7139000000000012,0.3173,0.3065000000000002,0.3286000000000001,0.6186999999999999,0.601,0.63610125,0.7661,0.7579,0.7742,,,,POS
unsw_nb15_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",B->A,10,2000,0.7,0.6938999999999999,0.70625,0.12765,0.12235000000000017,0.13310000000000016,0.5924545454545453,0.5764712121212121,0.6085760606060607,0.7327444444444444,0.725876944444444,0.7396333333333325,,,,POS
unsw_nb15_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,10,2000,0.47620000000000007,0.4693500000000001,0.4831012500000001,0.0658,0.06215000000000003,0.06950000000000005,0.3438969696969697,0.32701772727272727,0.3603945454545452,0.6286888888888889,0.6221666666666665,0.635066944444444,,,,POS
unsw_nb15_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,10,2000,0.4721,0.4666,0.4776,0.08045000000000001,0.07600000000000008,0.08485000000000012,0.35699999999999993,0.34289681818181805,0.3704854545454544,0.6341666666666665,0.6287222222222221,0.6394333333333332,,,,POS
unsw_nb15_v2,POOLED,xgb-dnn logit-matched,logit vs logit,B->A,10,2000,0.46385000000000004,0.4576000000000001,0.4699000000000002,0.08375,0.07950000000000011,0.08790000000000017,0.3839939393939394,0.37116939393939385,0.3967278787878787,0.6431333333333333,0.6381108333333333,0.6480777777777775,0.026993939393939393,0.013509090909090906,0.04068515151515153,POS
unsw_nb15_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,10,2000,0.477,0.46969999999999995,0.4841999999999998,0.06925,0.06510000000000002,0.07365000000000006,0.37132121212121205,0.3557210606060606,0.38727878787878767,0.6390777777777777,0.6330438888888885,0.645244444444444,,,,POS
unsw_nb15_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",B->A,10,2000,0.7253,0.7194999999999997,0.7310499999999996,0.20110000000000003,0.19455000000000006,0.2078499999999999,0.6511757575757575,0.6397818181818183,0.6625456060606059,0.7605666666666666,0.7554555555555547,0.7657666666666658,,,,POS
unsw_nb15_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",B->A,15,2000,0.6701666666666666,0.6657333333333334,0.6746000000000001,0.09666666666666666,0.09290000000000004,0.10050000000000003,0.6492124999999999,0.6398892410714285,0.6587019196428571,0.7452714285714286,0.7412285714285708,0.7494763095238091,,,,POS
unsw_nb15_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,15,2000,0.5154666666666667,0.5098666666666664,0.5210999999999998,0.0515,0.04889999999999994,0.05413333333333325,0.39969285714285707,0.3875854910714285,0.4119732589285712,0.644790476190476,0.6401903571428567,0.6494525000000001,,,,POS
unsw_nb15_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,15,2000,0.49440000000000006,0.48980000000000007,0.49903333333333333,0.061766666666666664,0.058599999999999916,0.06483333333333323,0.40073214285714276,0.3909625000000001,0.41046790178571424,0.6454666666666667,0.6417569047619046,0.6491428571428569,,,,POS
unsw_nb15_v2,POOLED,xgb-dnn logit-matched,logit vs logit,B->A,15,2000,0.47136666666666666,0.46670000000000017,0.4761,0.06346666666666666,0.0603999999999999,0.06650083333333327,0.42532857142857144,0.4147212946428571,0.4355804464285714,0.6541571428571429,0.6500904761904757,0.6581144047619045,0.024596428571428568,0.014803571428571433,0.03441142857142856,POS
unsw_nb15_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,15,2000,0.5084666666666666,0.5025333333333332,0.5143333333333332,0.05486666666666666,0.051866666666666596,0.05796666666666658,0.4316321428571428,0.42032857142857133,0.44309303571428577,0.6571571428571428,0.6528903571428568,0.6615095238095234,,,,POS
unsw_nb15_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",B->A,15,2000,0.7505,0.7459333333333341,0.7549000000000008,0.15193333333333334,0.14730000000000018,0.15673333333333359,0.6642071428571428,0.6552640625000001,0.6731035714285712,0.7588904761904762,0.7548523809523805,0.7628999999999991,,,,POS
cic_ids2017_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",A->B,5,2000,0.4486,0.4402000000000005,0.45740000000000025,0.1953,0.18680000000000035,0.20410000000000048,0.44969999999999993,0.43214874999999986,0.46714999999999995,0.6712,0.6628999999999995,0.6795499999999997,,,,POS
cic_ids2017_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",A->B,5,2000,0.19090000000000001,0.18020000000000022,0.2019000000000003,0.0425,0.037899999999999975,0.04729999999999997,0.014549999999999997,-0.0076012500000000064,0.03675124999999997,0.5011,0.49204874999999954,0.5102999999999998,,,,ns
cic_ids2017_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",A->B,5,2000,0.30900000000000005,0.2997000000000003,0.31840000000000024,0.0655,0.06029999999999995,0.07089999999999995,0.20995,0.1865487499999999,0.23325,0.5819500000000001,0.57255,0.5914499999999998,,,,POS
cic_ids2017_v2,POOLED,xgb-dnn logit-matched,logit vs logit,A->B,5,2000,0.3118,0.3027000000000005,0.3211000000000005,0.0645,0.05959999999999995,0.06959999999999997,0.2185,0.19624874999999992,0.2403499999999999,0.58235,0.5735499999999999,0.5910999999999998,0.008549999999999999,-0.0003499999999999915,0.017450000000000004,POS
cic_ids2017_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),A->B,5,2000,0.1841,0.17369750000000017,0.19510000000000022,0.0399,0.035599999999999986,0.04449999999999998,0.011149999999999998,-0.010401249999999994,0.032549999999999996,0.50215,0.49339999999999984,0.5109,,,,ns
cic_ids2017_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",A->B,5,2000,0.6956,0.687900000000001,0.703700000000001,0.3478,0.3373999999999997,0.3583999999999997,0.6991999999999999,0.6858987499999998,0.7125012499999999,0.8064,0.8000500000000001,0.8129000000000002,,,,POS
cic_ids2017_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",A->B,10,2000,0.42175,0.4147000000000005,0.42910000000000054,0.11115000000000003,0.10635000000000022,0.11610000000000027,0.31533939393939386,0.29895742424242416,0.33163636363636373,0.6124222222222222,0.6050222222222222,0.6196888888888888,,,,POS
cic_ids2017_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",A->B,10,2000,0.30595,0.2963000000000001,0.3159000000000001,0.0338,0.030899999999999973,0.03684999999999998,-0.01919393939393939,-0.03533348484848486,-0.002866666666666666,0.4915,0.4853222222222221,0.497922222222222,,,,NEG
cic_ids2017_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",A->B,10,2000,0.2875,0.2819000000000001,0.29325000000000023,0.0401,0.037199999999999976,0.04309999999999998,0.2897090909090909,0.2772421212121212,0.3021881818181818,0.6036666666666666,0.5989222222222221,0.6083558333333332,,,,POS
cic_ids2017_v2,POOLED,xgb-dnn logit-matched,logit vs logit,A->B,10,2000,0.2871,0.2815500000000001,0.29295000000000004,0.040650000000000006,0.03794999999999998,0.043549999999999985,0.30078181818181815,0.28864242424242437,0.3130737878787878,0.6065555555555554,0.6019777777777778,0.6112333333333333,0.01107272727272727,0.005606060606060606,0.016660757575757572,POS
cic_ids2017_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),A->B,10,2000,0.29519999999999996,0.2860500000000001,0.3045000000000001,0.0335,0.03064999999999997,0.036399999999999974,-0.022496969696969696,-0.03887272727272726,-0.005611212121212132,0.48987777777777775,0.4837555555555556,0.4962666666666665,,,,NEG
cic_ids2017_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",A->B,10,2000,0.6857,0.6791999999999999,0.6921499999999998,0.22135000000000002,0.21494999999999972,0.22784999999999986,0.6913818181818182,0.6821392424242423,0.700921515151515,0.7817333333333334,0.7773333333333325,0.7862777777777769,,,,POS
cic_ids2017_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",A->B,15,2000,0.46420000000000006,0.45860000000000045,0.4700333333333338,0.0798,0.07643333333333334,0.08323333333333335,0.3300803571428571,0.31772665178571424,0.34259642857142847,0.6199619047619046,0.6149428571428569,0.6250001190476189,,,,POS
cic_ids2017_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",A->B,15,2000,0.36273333333333335,0.3558333333333337,0.3697000000000002,0.028,0.02593333333333332,0.030133333333333314,0.0774892857142857,0.05870982142857143,0.09669330357142857,0.5283904761904762,0.5216284523809523,0.5353380952380951,,,,POS
cic_ids2017_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",A->B,15,2000,0.34113333333333334,0.3366666666666672,0.34560000000000046,0.0324,0.030299999999999983,0.034533333333333305,0.18870892857142854,0.17778205357142854,0.1996006696428572,0.5660238095238094,0.5620284523809523,0.5700048809523809,,,,POS
cic_ids2017_v2,POOLED,xgb-dnn logit-matched,logit vs logit,A->B,15,2000,0.32883333333333337,0.32470000000000054,0.33300000000000046,0.03243333333333333,0.030433333333333305,0.03449999999999997,0.20289642857142853,0.19220352678571423,0.2136001339285713,0.5711476190476189,0.5673379761904758,0.5749857142857141,0.014187499999999995,0.009315624999999998,0.019157366071428567,POS
cic_ids2017_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),A->B,15,2000,0.3630666666666667,0.3571666666666672,0.36900000000000066,0.02873333333333333,0.026666666666666648,0.030933333333333316,0.04722321428571428,0.027992187500000005,0.06683267857142854,0.5172190476190476,0.510437976190476,0.5241667857142857,,,,POS
cic_ids2017_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",A->B,15,2000,0.7119666666666666,0.7067000000000008,0.7171666666666673,0.1658,0.16113333333333357,0.1706000000000003,0.6590714285714284,0.650548125,0.6676466517857143,0.7613666666666666,0.7574141666666663,0.765333333333333,,,,POS
cic_ids2017_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",B->A,5,2000,0.4486,0.4402000000000005,0.45740000000000025,0.1953,0.18680000000000035,0.20410000000000048,0.6259499999999999,0.6133,0.6385999999999997,0.76265,0.7566500000000003,0.7685012500000006,,,,POS
cic_ids2017_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,5,2000,0.19090000000000001,0.18020000000000022,0.2019000000000003,0.0425,0.037899999999999975,0.04729999999999997,0.20345,0.17844874999999993,0.22930250000000002,0.5794,0.5692500000000003,0.59005,,,,POS
cic_ids2017_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,5,2000,0.30900000000000005,0.2997000000000003,0.31840000000000024,0.0655,0.06029999999999995,0.07089999999999995,0.29484999999999995,0.27344749999999995,0.3158525,0.61925,0.6102500000000003,0.6278999999999999,,,,POS
cic_ids2017_v2,POOLED,xgb-dnn logit-matched,logit vs logit,B->A,5,2000,0.3118,0.3027000000000005,0.3211000000000005,0.0645,0.05959999999999995,0.06959999999999997,0.23734999999999998,0.21569999999999995,0.25889999999999996,0.5957,0.5868499999999999,0.6045500000000001,-0.0575,-0.07929999999999994,-0.03599874999999999,POS
cic_ids2017_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,5,2000,0.1841,0.17369750000000017,0.19510000000000022,0.0399,0.035599999999999986,0.04449999999999998,0.13954999999999998,0.11564874999999998,0.16405,0.5553499999999999,0.54584875,0.56525,,,,POS
cic_ids2017_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",B->A,5,2000,0.6956,0.687900000000001,0.703700000000001,0.3478,0.3373999999999997,0.3583999999999997,0.6088,0.5929987500000001,0.6242512500000003,0.766,0.7589500000000003,0.7730500000000002,,,,POS
cic_ids2017_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",B->A,10,2000,0.42175,0.4147000000000005,0.42910000000000054,0.11115000000000003,0.10635000000000022,0.11610000000000027,0.5732545454545455,0.5640965151515153,0.5823272727272726,0.7210777777777777,0.7170555555555549,0.7250888888888882,,,,POS
cic_ids2017_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,10,2000,0.30595,0.2963000000000001,0.3159000000000001,0.0338,0.030899999999999973,0.03684999999999998,0.16953939393939393,0.1501512121212121,0.18884863636363633,0.5599444444444444,0.5526333333333333,0.5672447222222219,,,,POS
cic_ids2017_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,10,2000,0.2875,0.2819000000000001,0.29325000000000023,0.0401,0.037199999999999976,0.04309999999999998,0.29211515151515155,0.2775449999999999,0.3067757575757575,0.6067777777777779,0.6010444444444443,0.6124555555555551,,,,POS
cic_ids2017_v2,POOLED,xgb-dnn logit-matched,logit vs logit,B->A,10,2000,0.2871,0.2815500000000001,0.29295000000000004,0.040650000000000006,0.03794999999999998,0.043549999999999985,0.31368484848484846,0.2978116666666666,0.3295151515151515,0.6153,0.6092216666666662,0.6212999999999997,0.021569696969696968,0.007733181818181817,0.035630454545454535,POS
cic_ids2017_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,10,2000,0.29519999999999996,0.2860500000000001,0.3045000000000001,0.0335,0.03064999999999997,0.036399999999999974,0.17195151515151513,0.1513634848484848,0.19244303030303028,0.5629444444444445,0.555188611111111,0.5707002777777773,,,,POS
cic_ids2017_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",B->A,10,2000,0.6857,0.6791999999999999,0.6921499999999998,0.22135000000000002,0.21494999999999972,0.22784999999999986,0.6345454545454545,0.6246060606060607,0.6445336363636361,0.7592777777777778,0.7548666666666657,0.7638002777777771,,,,POS
cic_ids2017_v2,POOLED,rf-xgb original,"prob vs logit, as in 06",B->A,15,2000,0.46420000000000006,0.45860000000000045,0.4700333333333338,0.0798,0.07643333333333334,0.08323333333333335,0.5001446428571428,0.491467767857143,0.5086554910714286,0.6855285714285714,0.68202369047619,0.6890095238095234,,,,POS
cic_ids2017_v2,POOLED,rf-dnn original,"prob vs prob, as in 06 (matched)",B->A,15,2000,0.36273333333333335,0.3558333333333337,0.3697000000000002,0.028,0.02593333333333332,0.030133333333333314,0.14831964285714283,0.13087308035714282,0.16572017857142857,0.5512761904761905,0.5448664285714285,0.5576952380952378,,,,POS
cic_ids2017_v2,POOLED,xgb-dnn original,"logit vs prob, as in 06 (mismatched)",B->A,15,2000,0.34113333333333334,0.3366666666666672,0.34560000000000046,0.0324,0.030299999999999983,0.034533333333333305,0.2584910714285713,0.2464553125,0.2707752232142857,0.5923999999999999,0.5879142857142857,0.5969095238095237,,,,POS
cic_ids2017_v2,POOLED,xgb-dnn logit-matched,logit vs logit,B->A,15,2000,0.32883333333333337,0.32470000000000054,0.33300000000000046,0.03243333333333333,0.030433333333333305,0.03449999999999997,0.2962464285714285,0.28341223214285716,0.3093090625,0.6057095238095237,0.6009999999999999,0.6105194047619042,0.03775535714285714,0.026740892857142845,0.04872861607142855,POS
cic_ids2017_v2,POOLED,rf-dnn logit-mismatched,prob vs logit (mismatch control),B->A,15,2000,0.3630666666666667,0.3571666666666672,0.36900000000000066,0.02873333333333333,0.026666666666666648,0.030933333333333316,0.1787446428571428,0.1599105357142857,0.19754281250000003,0.5647857142857142,0.557995119047619,0.5716858333333333,,,,POS
cic_ids2017_v2,POOLED,dnn self prob-vs-logit,"same model, two output heads",B->A,15,2000,0.7119666666666666,0.7067000000000008,0.7171666666666673,0.1658,0.16113333333333357,0.1706000000000003,0.6240232142857142,0.6148587946428571,0.6330340625,0.7483333333333334,0.7442333333333329,0.7523714285714279,,,,POS
