dataset,model,rep,method,level,selected_frac_of_window,realised_recall,has_recall_lower_bound
unsw_nb15_v2,rf_5class_cw,2,fixed_risk_crc,0.1,0.44427986132997166,0.9034048297585121,False
unsw_nb15_v2,rf_5class_cw,2,dual_threshold_deferral,0.1,0.444311377245509,0.9034048297585121,False
unsw_nb15_v2,rf_5class_cw,2,fixed_risk_crc,0.2,0.33646391427670974,0.771936403179841,False
unsw_nb15_v2,rf_5class_cw,2,dual_threshold_deferral,0.2,0.3366214938543965,0.7721613919304035,False
unsw_nb15_v2,rf_5class_cw,2,conformal_selection_fdr,0.05,0.41074692719823513,0.8694315284235788,False
unsw_nb15_v2,rf_5class_cw,2,conformal_selection_fdr,0.1,0.5039394894421683,0.9411279436028198,False
unsw_nb15_v2,rf_5class_cw,2,conformal_selection_fdr,0.2,0.6237945162306965,0.9891255437228138,False
unsw_nb15_v2,rf_5class_cw,3,fixed_risk_crc,0.05,0.5253072801764891,0.9550170390003786,False
unsw_nb15_v2,rf_5class_cw,3,dual_threshold_deferral,0.05,0.5254333438386385,0.9550170390003786,False
unsw_nb15_v2,rf_5class_cw,3,fixed_risk_crc,0.1,0.436400882445635,0.8993563044301401,False
unsw_nb15_v2,rf_5class_cw,3,dual_threshold_deferral,0.1,0.4366530097699338,0.8995834911018553,False
unsw_nb15_v2,rf_5class_cw,3,fixed_risk_crc,0.2,0.32804916482823826,0.763195759182128,False
unsw_nb15_v2,rf_5class_cw,3,dual_threshold_deferral,0.2,0.32811219665931296,0.7633472169632715,False
unsw_nb15_v2,rf_5class_cw,3,conformal_selection_fdr,0.05,0.3946422943586511,0.85399469897766,False
unsw_nb15_v2,rf_5class_cw,3,conformal_selection_fdr,0.1,0.5080050425464859,0.9462324876940553,False
unsw_nb15_v2,rf_5class_cw,3,conformal_selection_fdr,0.2,0.6221872045382918,0.9905338886785309,False
unsw_nb15_v2,rf_5class_cw,4,fixed_risk_crc,0.05,0.5203592814371257,0.9498605142124708,False
unsw_nb15_v2,rf_5class_cw,4,dual_threshold_deferral,0.05,0.5204538291837378,0.9499359119354596,False
unsw_nb15_v2,rf_5class_cw,4,fixed_risk_crc,0.1,0.4413173652694611,0.9009273919927618,False
unsw_nb15_v2,rf_5class_cw,4,dual_threshold_deferral,0.1,0.44134888118499843,0.9010027897157505,False
unsw_nb15_v2,rf_5class_cw,4,fixed_risk_crc,0.2,0.3317995587771825,0.7651360928899947,False
unsw_nb15_v2,rf_5class_cw,4,dual_threshold_deferral,0.2,0.3321462338480933,0.7658900701198824,False
unsw_nb15_v2,rf_5class_cw,4,conformal_selection_fdr,0.05,0.40255278915852505,0.8610419965317048,False
unsw_nb15_v2,rf_5class_cw,4,conformal_selection_fdr,0.1,0.5017333753545541,0.9409635828997964,False
unsw_nb15_v2,rf_5class_cw,4,conformal_selection_fdr,0.2,0.6271667191931926,0.9907260800723818,False
unsw_nb15_v2,rf_5class_cw,5,fixed_risk_crc,0.05,0.5197919949574535,0.9533639719731787,False
unsw_nb15_v2,rf_5class_cw,5,dual_threshold_deferral,0.05,0.5198865427040655,0.9534393128908311,False
unsw_nb15_v2,rf_5class_cw,5,fixed_risk_crc,0.1,0.43993066498581784,0.9024335116401718,False
unsw_nb15_v2,rf_5class_cw,5,dual_threshold_deferral,0.1,0.43993066498581784,0.9024335116401718,False
unsw_nb15_v2,rf_5class_cw,5,fixed_risk_crc,0.2,0.3324298770879294,0.7677239508777217,False
unsw_nb15_v2,rf_5class_cw,5,dual_threshold_deferral,0.2,0.33255594075007877,0.7678746327130265,False
unsw_nb15_v2,rf_5class_cw,5,conformal_selection_fdr,0.05,0.4129845572013867,0.874708053944097,False
unsw_nb15_v2,rf_5class_cw,5,conformal_selection_fdr,0.1,0.5063031831074692,0.9467339712197694,False
unsw_nb15_v2,rf_5class_cw,5,conformal_selection_fdr,0.2,0.6245193822880555,0.9908837489640624,False
unsw_nb15_v2,rf_5class_cw,6,fixed_risk_crc,0.05,0.5241727072171447,0.9558455352401184,False
unsw_nb15_v2,rf_5class_cw,6,dual_threshold_deferral,0.05,0.524204223132682,0.9558455352401184,False
unsw_nb15_v2,rf_5class_cw,6,fixed_risk_crc,0.1,0.43703120075638197,0.9002351870116077,False
unsw_nb15_v2,rf_5class_cw,6,dual_threshold_deferral,0.1,0.43703120075638197,0.9002351870116077,False
unsw_nb15_v2,rf_5class_cw,6,fixed_risk_crc,0.2,0.3278285534194768,0.7645853880585691,False
unsw_nb15_v2,rf_5class_cw,6,dual_threshold_deferral,0.2,0.3279546170816262,0.7647371216144451,False
unsw_nb15_v2,rf_5class_cw,6,conformal_selection_fdr,0.05,0.39253072801764893,0.8534253850238981,False
unsw_nb15_v2,rf_5class_cw,6,conformal_selection_fdr,0.1,0.4994642294358651,0.9437068507700478,False
unsw_nb15_v2,rf_5class_cw,6,conformal_selection_fdr,0.2,0.6236684525685471,0.9912753205371367,False
unsw_nb15_v2,rf_5class_cw,7,fixed_risk_crc,0.05,0.5192247084777812,0.951042061386889,False
unsw_nb15_v2,rf_5class_cw,7,dual_threshold_deferral,0.05,0.5195083517176174,0.9511178476695719,False
unsw_nb15_v2,rf_5class_cw,7,fixed_risk_crc,0.1,0.43838638512448785,0.8978400909435392,False
unsw_nb15_v2,rf_5class_cw,7,dual_threshold_deferral,0.1,0.4386069965332493,0.8981432360742706,False
unsw_nb15_v2,rf_5class_cw,7,fixed_risk_crc,0.2,0.32968799243618024,0.7654414550966275,False
unsw_nb15_v2,rf_5class_cw,7,dual_threshold_deferral,0.2,0.3297825401827923,0.765668813944676,False
unsw_nb15_v2,rf_5class_cw,7,conformal_selection_fdr,0.05,0.3939489442168295,0.8528988253126184,False
unsw_nb15_v2,rf_5class_cw,7,conformal_selection_fdr,0.1,0.5021430822565396,0.9422508525956802,False
unsw_nb15_v2,rf_5class_cw,7,conformal_selection_fdr,0.2,0.6194138039710053,0.9892383478590375,False
unsw_nb15_v2,rf_5class_cw,8,fixed_risk_crc,0.05,0.5188780334068704,0.9494636652062245,False
unsw_nb15_v2,rf_5class_cw,8,dual_threshold_deferral,0.05,0.5189410652379451,0.9494636652062245,False
unsw_nb15_v2,rf_5class_cw,8,fixed_risk_crc,0.1,0.4355499527261267,0.8970388276174649,False
unsw_nb15_v2,rf_5class_cw,8,dual_threshold_deferral,0.1,0.4355499527261267,0.8970388276174649,False
unsw_nb15_v2,rf_5class_cw,8,fixed_risk_crc,0.2,0.327481878348566,0.7601601450370147,False
unsw_nb15_v2,rf_5class_cw,8,dual_threshold_deferral,0.2,0.3275449101796407,0.760235685148814,False
unsw_nb15_v2,rf_5class_cw,8,conformal_selection_fdr,0.05,0.40160731169240466,0.8611572745127662,False
unsw_nb15_v2,rf_5class_cw,8,conformal_selection_fdr,0.1,0.4993381657737157,0.9402477715667019,False
unsw_nb15_v2,rf_5class_cw,8,conformal_selection_fdr,0.2,0.6245824141191302,0.9898020849070857,False
unsw_nb15_v2,rf_5class_cw,9,fixed_risk_crc,0.05,0.5266939804601324,0.9561509433962264,False
unsw_nb15_v2,rf_5class_cw,9,dual_threshold_deferral,0.05,0.5267885282067444,0.9562264150943396,False
unsw_nb15_v2,rf_5class_cw,9,fixed_risk_crc,0.1,0.4476205483769303,0.9099622641509434,False
unsw_nb15_v2,rf_5class_cw,9,dual_threshold_deferral,0.1,0.4477150961235424,0.9099622641509434,False
unsw_nb15_v2,rf_5class_cw,9,fixed_risk_crc,0.2,0.33722029624960603,0.7782641509433962,False
unsw_nb15_v2,rf_5class_cw,9,dual_threshold_deferral,0.2,0.33722029624960603,0.7782641509433962,False
unsw_nb15_v2,rf_5class_cw,9,conformal_selection_fdr,0.05,0.4014497321147179,0.8633207547169811,False
unsw_nb15_v2,rf_5class_cw,9,conformal_selection_fdr,0.1,0.49927513394264106,0.9427169811320755,False
unsw_nb15_v2,rf_5class_cw,9,conformal_selection_fdr,0.2,0.6196344153797668,0.9895094339622641,False
unsw_nb15_v2,rf_5class_cw,10,fixed_risk_crc,0.05,0.5203907973526631,0.9524635931487211,False
unsw_nb15_v2,rf_5class_cw,10,dual_threshold_deferral,0.05,0.5204223132682004,0.9524635931487211,False
unsw_nb15_v2,rf_5class_cw,10,fixed_risk_crc,0.1,0.44188465174913333,0.9039462763147966,False
unsw_nb15_v2,rf_5class_cw,10,dual_threshold_deferral,0.1,0.44204223132682,0.9041726401569457,False
unsw_nb15_v2,rf_5class_cw,10,fixed_risk_crc,0.2,0.333123227229751,0.768807062551875,False
unsw_nb15_v2,rf_5class_cw,10,dual_threshold_deferral,0.2,0.33321777497636307,0.7689579717799744,False
unsw_nb15_v2,rf_5class_cw,10,conformal_selection_fdr,0.05,0.3968799243618027,0.856334414849468,False
unsw_nb15_v2,rf_5class_cw,10,conformal_selection_fdr,0.1,0.4968484084462654,0.9404663095148268,False
unsw_nb15_v2,rf_5class_cw,10,conformal_selection_fdr,0.2,0.6168294988969429,0.9887572625066022,False
unsw_nb15_v2,rf_5class_cw,11,fixed_risk_crc,0.05,0.5234478411597857,0.9561529723589549,False
unsw_nb15_v2,rf_5class_cw,11,dual_threshold_deferral,0.05,0.5234478411597857,0.9561529723589549,False
unsw_nb15_v2,rf_5class_cw,11,fixed_risk_crc,0.1,0.4439962180901355,0.9083680424081787,False
unsw_nb15_v2,rf_5class_cw,11,dual_threshold_deferral,0.1,0.4441222817522849,0.9085195001893223,False
unsw_nb15_v2,rf_5class_cw,11,fixed_risk_crc,0.2,0.3371887803340687,0.7794017417644832,False
unsw_nb15_v2,rf_5class_cw,11,dual_threshold_deferral,0.2,0.3371887803340687,0.7794017417644832,False
unsw_nb15_v2,rf_5class_cw,11,conformal_selection_fdr,0.05,0.40248975732745035,0.8649753881105642,False
unsw_nb15_v2,rf_5class_cw,11,conformal_selection_fdr,0.1,0.49155373463599117,0.9394168875425976,False
unsw_nb15_v2,rf_5class_cw,11,conformal_selection_fdr,0.2,0.6179010400252127,0.9902309731162439,False
unsw_nb15_v2,rf_5class_cw,12,fixed_risk_crc,0.05,0.5156949259375985,0.9508894632811312,False
unsw_nb15_v2,rf_5class_cw,12,dual_threshold_deferral,0.05,0.5156949259375985,0.9508894632811312,False
unsw_nb15_v2,rf_5class_cw,12,fixed_risk_crc,0.1,0.4370627166719193,0.9003344990117075,False
unsw_nb15_v2,rf_5class_cw,12,dual_threshold_deferral,0.1,0.4370627166719193,0.9003344990117075,False
unsw_nb15_v2,rf_5class_cw,12,fixed_risk_crc,0.2,0.3316734951150331,0.7713243119963509,False
unsw_nb15_v2,rf_5class_cw,12,dual_threshold_deferral,0.2,0.3317365269461078,0.7714003344990117,False
unsw_nb15_v2,rf_5class_cw,12,conformal_selection_fdr,0.05,0.3991175543649543,0.860802797628098,False
unsw_nb15_v2,rf_5class_cw,12,conformal_selection_fdr,0.1,0.4946422943586511,0.939866200395317,False
unsw_nb15_v2,rf_5class_cw,12,conformal_selection_fdr,0.2,0.6201701859439017,0.9896609396381328,False
unsw_nb15_v2,rf_5class_cw,13,fixed_risk_crc,0.05,0.5229435865111881,0.9532773871626219,False
unsw_nb15_v2,rf_5class_cw,13,dual_threshold_deferral,0.05,0.5230696501733375,0.9532773871626219,False
unsw_nb15_v2,rf_5class_cw,13,fixed_risk_crc,0.1,0.44396470217459816,0.9077644212595448,False
unsw_nb15_v2,rf_5class_cw,13,dual_threshold_deferral,0.1,0.44421682949889696,0.908142435926514,False
unsw_nb15_v2,rf_5class_cw,13,fixed_risk_crc,0.2,0.3348881184998424,0.7740984350192788,False
unsw_nb15_v2,rf_5class_cw,13,dual_threshold_deferral,0.2,0.33510872990860385,0.7746276555530355,False
unsw_nb15_v2,rf_5class_cw,13,conformal_selection_fdr,0.05,0.3960605105578317,0.8569592500189007,False
unsw_nb15_v2,rf_5class_cw,13,conformal_selection_fdr,0.1,0.5091711314213678,0.9468511378241475,False
unsw_nb15_v2,rf_5class_cw,13,conformal_selection_fdr,0.2,0.625843050740624,0.9907764421259545,False
unsw_nb15_v2,rf_5class_cw,14,fixed_risk_crc,0.05,0.5194453198865427,0.9520769172988808,False
unsw_nb15_v2,rf_5class_cw,14,dual_threshold_deferral,0.05,0.519571383548692,0.9521520318485691,False
unsw_nb15_v2,rf_5class_cw,14,fixed_risk_crc,0.1,0.441853135833596,0.903177345451814,False
unsw_nb15_v2,rf_5class_cw,14,dual_threshold_deferral,0.1,0.44188465174913333,0.903177345451814,False
unsw_nb15_v2,rf_5class_cw,14,fixed_risk_crc,0.2,0.33747242357390483,0.7754074964320589,False
unsw_nb15_v2,rf_5class_cw,14,dual_threshold_deferral,0.2,0.3375039394894422,0.7754826109817472,False
unsw_nb15_v2,rf_5class_cw,14,conformal_selection_fdr,0.05,0.39773085408131104,0.8565312100953955,False
unsw_nb15_v2,rf_5class_cw,14,conformal_selection_fdr,0.1,0.5031515915537347,0.9438143168331706,False
unsw_nb15_v2,rf_5class_cw,14,conformal_selection_fdr,0.2,0.6247715096123543,0.9902351085405243,False
unsw_nb15_v2,rf_5class_cw,15,fixed_risk_crc,0.05,0.5200126063662149,0.9522512296632615,False
unsw_nb15_v2,rf_5class_cw,15,dual_threshold_deferral,0.05,0.520201701859439,0.9523269012485811,False
unsw_nb15_v2,rf_5class_cw,15,fixed_risk_crc,0.1,0.44147494484714783,0.9045024593265228,False
unsw_nb15_v2,rf_5class_cw,15,dual_threshold_deferral,0.1,0.44182161991805863,0.9050321604237609,False
unsw_nb15_v2,rf_5class_cw,15,fixed_risk_crc,0.2,0.3344153797667822,0.7751797200151344,False
unsw_nb15_v2,rf_5class_cw,15,dual_threshold_deferral,0.2,0.3344153797667822,0.7751797200151344,False
unsw_nb15_v2,rf_5class_cw,15,conformal_selection_fdr,0.05,0.39086038449416954,0.8508513053348468,False
unsw_nb15_v2,rf_5class_cw,15,conformal_selection_fdr,0.1,0.48679483138985186,0.9349224366250473,False
unsw_nb15_v2,rf_5class_cw,15,conformal_selection_fdr,0.2,0.6133312322722975,0.9879682179341657,False
unsw_nb15_v2,rf_5class_cw,16,fixed_risk_crc,0.05,0.5275764260951781,0.9561689542731477,False
unsw_nb15_v2,rf_5class_cw,16,dual_threshold_deferral,0.05,0.5275764260951781,0.9561689542731477,False
unsw_nb15_v2,rf_5class_cw,16,fixed_risk_crc,0.1,0.4423258745666562,0.903768863274437,False
unsw_nb15_v2,rf_5class_cw,16,dual_threshold_deferral,0.1,0.4423258745666562,0.903768863274437,False
unsw_nb15_v2,rf_5class_cw,16,fixed_risk_crc,0.2,0.33343838638512446,0.7725790551300523,False
unsw_nb15_v2,rf_5class_cw,16,dual_threshold_deferral,0.2,0.33350141821619916,0.7727307196481383,False
unsw_nb15_v2,rf_5class_cw,16,conformal_selection_fdr,0.05,0.4012291207059565,0.8621369530598316,False
unsw_nb15_v2,rf_5class_cw,16,conformal_selection_fdr,0.1,0.5017333753545541,0.9431258057177523,False
unsw_nb15_v2,rf_5class_cw,16,conformal_selection_fdr,0.2,0.62410967538607,0.9911276256919693,False
unsw_nb15_v2,rf_5class_cw,17,fixed_risk_crc,0.05,0.5200126063662149,0.9521827948853749,False
unsw_nb15_v2,rf_5class_cw,17,dual_threshold_deferral,0.05,0.5200126063662149,0.9521827948853749,False
unsw_nb15_v2,rf_5class_cw,17,fixed_risk_crc,0.1,0.44021430822565394,0.9042142695013997,False
unsw_nb15_v2,rf_5class_cw,17,dual_threshold_deferral,0.1,0.44027734005672864,0.9042142695013997,False
unsw_nb15_v2,rf_5class_cw,17,fixed_risk_crc,0.2,0.33621178695241094,0.7768026027086328,False
unsw_nb15_v2,rf_5class_cw,17,dual_threshold_deferral,0.2,0.33627481878348564,0.7769539229779829,False
unsw_nb15_v2,rf_5class_cw,17,conformal_selection_fdr,0.05,0.3963126378821305,0.8584398880230006,False
unsw_nb15_v2,rf_5class_cw,17,conformal_selection_fdr,0.1,0.49268830759533566,0.9387152909132178,False
unsw_nb15_v2,rf_5class_cw,17,conformal_selection_fdr,0.2,0.6227229751024267,0.9908451237043202,False
unsw_nb15_v2,rf_5class_cw,18,fixed_risk_crc,0.05,0.5246769618657422,0.9547971179370497,False
unsw_nb15_v2,rf_5class_cw,18,dual_threshold_deferral,0.05,0.5248345414434289,0.9547971179370497,False
unsw_nb15_v2,rf_5class_cw,18,fixed_risk_crc,0.1,0.43844941695556255,0.9025407660219947,False
unsw_nb15_v2,rf_5class_cw,18,dual_threshold_deferral,0.1,0.43857548061771195,0.9026166097838453,False
unsw_nb15_v2,rf_5class_cw,18,fixed_risk_crc,0.2,0.3297195083517176,0.7672354948805461,False
unsw_nb15_v2,rf_5class_cw,18,dual_threshold_deferral,0.2,0.3297195083517176,0.7672354948805461,False
unsw_nb15_v2,rf_5class_cw,18,conformal_selection_fdr,0.05,0.4060825716987079,0.8679560106181267,False
unsw_nb15_v2,rf_5class_cw,18,conformal_selection_fdr,0.1,0.4967538606996533,0.940386803185438,False
unsw_nb15_v2,rf_5class_cw,18,conformal_selection_fdr,0.2,0.6225023636936653,0.9908229048160789,False
unsw_nb15_v2,rf_5class_cw,19,fixed_risk_crc,0.05,0.5238890639773085,0.9539303633875628,False
unsw_nb15_v2,rf_5class_cw,19,dual_threshold_deferral,0.05,0.5238890639773085,0.9539303633875628,False
unsw_nb15_v2,rf_5class_cw,19,fixed_risk_crc,0.1,0.43911125118184685,0.9039835791394253,False
unsw_nb15_v2,rf_5class_cw,19,dual_threshold_deferral,0.1,0.43911125118184685,0.9039835791394253,False
unsw_nb15_v2,rf_5class_cw,19,fixed_risk_crc,0.2,0.3342578001890955,0.7747453246160864,False
unsw_nb15_v2,rf_5class_cw,19,dual_threshold_deferral,0.2,0.3346044752600063,0.7751254371293903,False
unsw_nb15_v2,rf_5class_cw,19,conformal_selection_fdr,0.05,0.3930349826662465,0.8540367948912878,False
unsw_nb15_v2,rf_5class_cw,19,conformal_selection_fdr,0.1,0.49457926252757645,0.9401702904059601,False
unsw_nb15_v2,rf_5class_cw,19,conformal_selection_fdr,0.2,0.622470847778128,0.9908012771780447,False
unsw_nb15_v2,xgb_5class_cw,0,fixed_risk_crc,0.05,0.5284273558146864,0.9582516955538809,False
unsw_nb15_v2,xgb_5class_cw,0,dual_threshold_deferral,0.05,0.5286164513079105,0.9583270535041447,False
unsw_nb15_v2,xgb_5class_cw,0,fixed_risk_crc,0.1,0.45190671289000944,0.9157498116051244,False
unsw_nb15_v2,xgb_5class_cw,0,dual_threshold_deferral,0.1,0.45190671289000944,0.9157498116051244,False
unsw_nb15_v2,xgb_5class_cw,0,fixed_risk_crc,0.2,0.35537346359911753,0.8220798794272796,False
unsw_nb15_v2,xgb_5class_cw,0,dual_threshold_deferral,0.2,0.3554680113457296,0.8220798794272796,False
unsw_nb15_v2,xgb_5class_cw,0,conformal_selection_fdr,0.05,0.4478411597856918,0.9132629992464205,False
unsw_nb15_v2,xgb_5class_cw,0,conformal_selection_fdr,0.1,0.5210526315789473,0.9537302185380557,False
unsw_nb15_v2,xgb_5class_cw,0,conformal_selection_fdr,0.2,0.6201386700283643,0.9881688018085908,False
unsw_nb15_v2,xgb_5class_cw,1,fixed_risk_crc,0.05,0.5271982351087299,0.9573822704178357,False
unsw_nb15_v2,xgb_5class_cw,1,dual_threshold_deferral,0.05,0.527292782855342,0.9573822704178357,False
unsw_nb15_v2,xgb_5class_cw,1,fixed_risk_crc,0.1,0.4538922155688623,0.9183286570106923,False
unsw_nb15_v2,xgb_5class_cw,1,dual_threshold_deferral,0.1,0.453955247399937,0.9183286570106923,False
unsw_nb15_v2,xgb_5class_cw,1,fixed_risk_crc,0.2,0.3558777182477151,0.8259649654963221,False
unsw_nb15_v2,xgb_5class_cw,1,dual_threshold_deferral,0.2,0.3558777182477151,0.8259649654963221,False
unsw_nb15_v2,xgb_5class_cw,1,conformal_selection_fdr,0.05,0.45174913331232275,0.9174945021612194,False
unsw_nb15_v2,xgb_5class_cw,1,conformal_selection_fdr,0.1,0.525748502994012,0.9569272768635778,False
unsw_nb15_v2,xgb_5class_cw,1,conformal_selection_fdr,0.2,0.6255594075007879,0.9905967998786683,False
unsw_nb15_v2,xgb_5class_cw,2,fixed_risk_crc,0.05,0.530854081311062,0.9574771261436928,False
unsw_nb15_v2,xgb_5class_cw,2,dual_threshold_deferral,0.05,0.530854081311062,0.9574771261436928,False
unsw_nb15_v2,xgb_5class_cw,2,fixed_risk_crc,0.1,0.4570438071225969,0.9163041847907605,False
unsw_nb15_v2,xgb_5class_cw,2,dual_threshold_deferral,0.1,0.457232902615821,0.9164541772911354,False
unsw_nb15_v2,xgb_5class_cw,2,fixed_risk_crc,0.2,0.36208635360857233,0.8288585570721464,False
unsw_nb15_v2,xgb_5class_cw,2,dual_threshold_deferral,0.2,0.36208635360857233,0.8288585570721464,False
unsw_nb15_v2,xgb_5class_cw,2,conformal_selection_fdr,0.05,0.4506460762685156,0.9123293835308235,False
unsw_nb15_v2,xgb_5class_cw,2,conformal_selection_fdr,0.1,0.5160731169240467,0.9499775011249437,False
unsw_nb15_v2,xgb_5class_cw,2,conformal_selection_fdr,0.2,0.6200756381972896,0.9866506674666267,False
unsw_nb15_v2,xgb_5class_cw,3,fixed_risk_crc,0.05,0.5254018279231012,0.95766755017039,False
unsw_nb15_v2,xgb_5class_cw,3,dual_threshold_deferral,0.05,0.5254018279231012,0.95766755017039,False
unsw_nb15_v2,xgb_5class_cw,3,fixed_risk_crc,0.1,0.4484714780964387,0.9132904202953427,False
unsw_nb15_v2,xgb_5class_cw,3,dual_threshold_deferral,0.1,0.4485029940119761,0.9132904202953427,False
unsw_nb15_v2,xgb_5class_cw,3,fixed_risk_crc,0.2,0.35515285219035614,0.8232487694055282,False
unsw_nb15_v2,xgb_5class_cw,3,dual_threshold_deferral,0.2,0.35562559092341633,0.8238546005301023,False
unsw_nb15_v2,xgb_5class_cw,3,conformal_selection_fdr,0.05,0.43252442483454145,0.903369935630443,False
unsw_nb15_v2,xgb_5class_cw,3,conformal_selection_fdr,0.1,0.518373778758273,0.9535781900795154,False
unsw_nb15_v2,xgb_5class_cw,3,conformal_selection_fdr,0.2,0.615190671289001,0.9875804619462325,False
unsw_nb15_v2,xgb_5class_cw,4,fixed_risk_crc,0.05,0.5253387960920265,0.9557415366055945,False
unsw_nb15_v2,xgb_5class_cw,4,dual_threshold_deferral,0.05,0.5254333438386385,0.9558169343285833,False
unsw_nb15_v2,xgb_5class_cw,4,fixed_risk_crc,0.1,0.4516545855657107,0.9151021639146498,False
unsw_nb15_v2,xgb_5class_cw,4,dual_threshold_deferral,0.1,0.4516545855657107,0.9151021639146498,False
unsw_nb15_v2,xgb_5class_cw,4,fixed_risk_crc,0.2,0.354774661203908,0.821684385131569,False
unsw_nb15_v2,xgb_5class_cw,4,dual_threshold_deferral,0.2,0.354774661203908,0.821684385131569,False
unsw_nb15_v2,xgb_5class_cw,4,conformal_selection_fdr,0.05,0.4398991490702805,0.9080147779537058,False
unsw_nb15_v2,xgb_5class_cw,4,conformal_selection_fdr,0.1,0.5154743145288371,0.9512176732262686,False
unsw_nb15_v2,xgb_5class_cw,4,conformal_selection_fdr,0.2,0.6216514339741569,0.9883887506597301,False
unsw_nb15_v2,xgb_5class_cw,5,fixed_risk_crc,0.05,0.5245193822880555,0.9572816996911022,False
unsw_nb15_v2,xgb_5class_cw,5,dual_threshold_deferral,0.05,0.5245824141191302,0.9572816996911022,False
unsw_nb15_v2,xgb_5class_cw,5,fixed_risk_crc,0.1,0.4566971320516861,0.9208920364650042,False
unsw_nb15_v2,xgb_5class_cw,5,dual_threshold_deferral,0.1,0.45694925937598485,0.9210427183003089,False
unsw_nb15_v2,xgb_5class_cw,5,fixed_risk_crc,0.2,0.3586196028994642,0.8276199804113614,False
unsw_nb15_v2,xgb_5class_cw,5,dual_threshold_deferral,0.2,0.3587456665616136,0.8277706622466662,False
