dataset,exchangeability,model,score,budget_frac,scope,n,bound_three_stage,bound_two_stage,bound_calibration_only,empirical_recall_at_k,empirical_recall_at_tau,n_selected_at_tau,k,n_attacks_dep,violation_rate_three_stage,violation_rate_two_stage,violation_rate_calibration_only
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.01,R2L,200,0.0,0.0,0.00017141779563637548,0.000532918276299679,0.0004824132257946285,151.285,200.0,112.0,0.0,0.0,0.07
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.01,all_attacks,200,0.02782564298063327,0.03982203031124483,0.045198209948492725,0.0508457583018736,0.03845393908306301,151.285,200.0,3925.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.02,DoS,200,0.06350116092732146,0.0810557753578218,0.09003796131117385,0.09911173121291561,0.08138942200160865,328.61,400.0,2687.5,0.0,0.0,0.03
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.02,Probe,200,0.06662585011257267,0.08737116912207898,0.10202355642365502,0.11830565942221213,0.09721580316639492,328.61,400.0,1125.0,0.0,0.0,0.06
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.02,R2L,200,0.0,0.000101010101010101,0.0004178668211061894,0.0007349384783198811,0.0007349384783198811,328.61,400.0,112.0,0.0,0.0,0.08
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.02,all_attacks,200,0.06827545141784565,0.08627217397283556,0.09385725357622951,0.10173221600582699,0.08356439054100998,328.61,400.0,3925.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.05,DoS,200,0.19195888888188978,0.22135717908121333,0.23474333033894573,0.2477565161373716,0.21894087648015442,884.18,1000.0,2687.5,0.0,0.0,0.03
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.05,Probe,200,0.2146372057418085,0.2500039084219961,0.2716971637136422,0.2960348138040739,0.2619966640467826,884.18,1000.0,1125.0,0.0,0.005,0.06
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.05,R2L,200,0.000245498462889767,0.00033948177426438246,0.0007947280605061541,0.0015302832301863723,0.0014362999188117565,884.18,1000.0,112.0,0.0,0.0,0.095
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.05,all_attacks,200,0.20192198558994845,0.23163502496560276,0.24285067969541616,0.2543813218991776,0.22490544702681511,884.18,1000.0,3925.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.1,DoS,200,0.423409907152508,0.465070638805128,0.4809088902528804,0.4956959808243146,0.45467505395343144,1835.29,2000.0,2687.5,0.0,0.0,0.055
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.1,Probe,200,0.4883661894098069,0.5387670362640828,0.5631055674352777,0.5917030106418596,0.543354602680465,1835.29,2000.0,1125.0,0.0,0.005,0.06
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.1,R2L,200,0.000924462011418533,0.0011194554238032495,0.0018698124086464793,0.0031056016315917302,0.0028671299583374484,1835.29,2000.0,112.0,0.0,0.0,0.115
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.1,all_attacks,200,0.44033403448374303,0.4821478328357351,0.4952601358759454,0.5087777055165507,0.4668541344838262,1835.29,2000.0,3925.0,0.0,0.0,0.01
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.2,DoS,200,0.9541717366645485,0.995906357532284,0.9975569293181549,0.9995506681395888,0.9662462460603494,3794.25,4001.0,2687.5,0.0,0.0,0.005
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.2,Probe,200,0.9523219162241755,0.9937318456586116,0.9966613121542978,0.9999034584965649,0.9779677028435266,3794.25,4001.0,1125.0,0.0,0.0,0.015
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.2,R2L,200,0.6250668816910858,0.8931189518613091,0.9332754036080348,0.9734024575876361,0.8254636163309965,3794.25,4001.0,112.0,0.0,0.0,0.055
cic_ids2017_v2,exchangeable,rf_5class_cw,calibrated_attack_prob,0.2,all_attacks,200,0.9517664397193526,0.9952736828165832,0.9967775205456755,0.9988409958193989,0.9649335318218268,3794.25,4001.0,3925.0,0.0,0.005,0.04
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.01,DoS,200,0.0,0.0,5.810050949008846e-05,0.000360889130024894,0.000188057157048373,153.455,200.0,2687.5,0.0,0.0,0.215
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.01,Probe,200,0.000134005099066875,0.01450461053137028,0.02100315275657832,0.025548310556474295,0.00118654601334098,153.455,200.0,1125.0,0.0,0.135,0.34
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.01,R2L,200,0.8871895643636272,0.9202228399863074,0.9546052831850161,0.9827312241648416,0.9780134861191604,153.455,200.0,112.0,0.0,0.0,0.02
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.01,all_attacks,200,0.019929171789268636,0.027907372424364377,0.03248780431189943,0.036323471210189674,0.029094024359571202,153.455,200.0,3925.0,0.0,0.0,0.015
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.02,DoS,200,0.0,0.0,5.920970085081118e-05,0.0003702006416544395,0.0003664872923636785,333.45,400.0,2687.5,0.0,0.0,0.22
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.02,Probe,200,0.10698772163644536,0.16694324948445322,0.185834757421612,0.20275415107373296,0.1437669723066229,333.45,400.0,1125.0,0.0,0.0,0.11
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.02,R2L,200,0.910034696745344,0.9203121257005931,0.9546809304266229,0.9827312241648416,0.9827312241648416,333.45,400.0,112.0,0.0,0.0,0.025
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.02,all_attacks,200,0.0559496222310819,0.07360982789178545,0.0806909537940288,0.08706479548912764,0.07018446701685116,333.45,400.0,3925.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.05,DoS,200,0.0,0.0,6.458620702959813e-05,0.00038503548755974804,0.00038503548755974804,889.82,1000.0,2687.5,0.0,0.0,0.22
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.05,Probe,200,0.5849639572981654,0.6922688726865702,0.7145168913207277,0.7346100243829388,0.6366243657615529,889.82,1000.0,1125.0,0.0,0.04,0.22
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.05,R2L,200,0.9103694346610154,0.9206018185712195,0.9548877566579439,0.9827775204611379,0.9827312241648416,889.82,1000.0,112.0,0.0,0.0,0.03
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.05,all_attacks,200,0.18849735208587373,0.21798859112563274,0.22897925260919536,0.2393484965417617,0.21134630374624966,889.82,1000.0,3925.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.1,DoS,200,0.15920852678053835,0.21616180035355792,0.229450571624258,0.24205387163909622,0.18437989361108462,1845.01,2000.0,2687.5,0.0,0.01,0.165
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.1,Probe,200,0.9866262581730544,0.9879271775612282,0.9923851039050424,0.997509367390396,0.997509367390396,1845.01,2000.0,1125.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.1,R2L,200,0.924260123928747,0.9339557506704833,0.9648395790226904,0.9932209007412631,0.9932209007412631,1845.01,2000.0,112.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.1,all_attacks,200,0.4128083692977196,0.4545215943287626,0.4676150710254994,0.48041783031784474,0.44091330081669156,1845.01,2000.0,3925.0,0.0,0.0,0.01
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.2,DoS,200,0.8896000038027261,0.9724967387083231,0.977179641688577,0.9814819075428838,0.9057236653166136,3784.27,4001.0,2687.5,0.0,0.28,0.395
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.2,Probe,200,0.9866573304454574,0.9904465960661709,0.9942807219324997,0.999352981458884,0.997981056660867,3784.27,4001.0,1125.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.2,R2L,200,0.924260123928747,0.9339557506704833,0.9648395790226904,0.9952996345661712,0.9932651485288736,3784.27,4001.0,112.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,rare_weighted,0.2,all_attacks,200,0.9228723842173676,0.9801410167960501,0.9834589147495514,0.9870112421868944,0.9347119451355919,3784.27,4001.0,3925.0,0.0,0.265,0.38
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.01,DoS,200,0.20982491214348456,0.2191199015005893,0.22793337918778137,0.049647722301654824,0.22600619118120743,909.715,200.0,2687.5,0.29,0.29,0.315
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.01,Probe,200,0.24051284525851763,0.251145000922959,0.2640587777736493,0.05905988754418897,0.2680665108166255,909.715,200.0,1125.0,0.29,0.29,0.32
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.01,R2L,200,0.0,0.0,0.0,0.0,0.0,909.715,200.0,112.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.01,all_attacks,200,0.21759677511464548,0.226929780354752,0.23425661961901334,0.05089019084476324,0.23148767486083635,909.715,200.0,3925.0,0.29,0.29,0.29
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.02,DoS,200,0.23724711506162705,0.250687513588215,0.2613836952442933,0.0991628743415433,0.2574522772716136,1036.615,400.0,2687.5,0.29,0.29,0.31
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.02,Probe,200,0.27025333496544185,0.2865032622675701,0.30262929615787576,0.11840211324777193,0.3056433420708577,1036.615,400.0,1125.0,0.29,0.29,0.335
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.02,R2L,200,0.0,0.0,0.0,0.0,0.0,1036.615,400.0,112.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.02,all_attacks,200,0.24631648032749653,0.25990844154102494,0.2688035053737263,0.10177016802337502,0.26376765333483704,1036.615,400.0,3925.0,0.29,0.29,0.29
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.05,DoS,200,0.3283319405356508,0.3501885302515587,0.3639992511315273,0.2481652931531069,0.3545760021619484,1428.175,1000.0,2687.5,0.29,0.29,0.32
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.05,Probe,200,0.37574136135949254,0.40225642669960093,0.4234140967559564,0.2953543666606353,0.42142239960359673,1428.175,1000.0,1125.0,0.29,0.29,0.355
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.05,R2L,200,0.0,0.0,0.0,0.0,0.0,1428.175,1000.0,112.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.05,all_attacks,200,0.3411996108850893,0.36308907227229426,0.3745602637710184,0.2544167600627774,0.36337504666303927,1428.175,1000.0,3925.0,0.29,0.29,0.29
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.1,DoS,200,0.4933291560411983,0.5240269910899683,0.5395738732782996,0.49623309801698023,0.5227155541717579,2105.165,2000.0,2687.5,0.29,0.29,0.33
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.1,Probe,200,0.568625809135673,0.605650182987507,0.6287182068292406,0.5909097293891966,0.6209686273633346,2105.165,2000.0,1125.0,0.29,0.29,0.315
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.1,R2L,200,0.0,0.0,0.0,0.0,0.0,2105.165,2000.0,112.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.1,all_attacks,200,0.5104723891789582,0.5409915753428579,0.553803717501217,0.5088301202746297,0.5355809919977838,2105.165,2000.0,3925.0,0.29,0.29,0.3
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.2,DoS,200,0.9543914701176293,0.9959535892009037,0.9975888264013342,0.999574614862334,0.9663537254182226,3793.11,4001.0,2687.5,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.2,Probe,200,0.9526059713321257,0.9938655093300309,0.9967685642356495,0.9999211889352346,0.9781722152153971,3793.11,4001.0,1125.0,0.0,0.005,0.01
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.2,R2L,200,0.6242231605101628,0.8932218574001399,0.9332518839829014,0.9736182262973316,0.8224084499430124,3793.11,4001.0,112.0,0.0,0.005,0.045
cic_ids2017_v2,exchangeable,rf_5class_cw,uncalibrated,0.2,all_attacks,200,0.9519000510767677,0.9953475030979467,0.9968450034939607,0.9988729027653556,0.9649041426577797,3793.11,4001.0,3925.0,0.0,0.0,0.05
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.01,DoS,200,0.025155949887327073,0.03689331821129394,0.04323347590311103,0.05008346199635181,0.03771088996315085,150.365,200.0,2687.5,0.0,0.0,0.025
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.01,Probe,200,0.02351665287223264,0.036211611636161885,0.04624370562677521,0.05703997931821672,0.04269796649856862,150.365,200.0,1125.0,0.0,0.005,0.065
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.01,R2L,200,0.0,0.00022181279387628299,0.003010853212369195,0.008829060610196133,0.006893290130132842,150.365,200.0,112.0,0.0,0.0,0.105
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.01,all_attacks,200,0.027808999800785363,0.039800330243077296,0.04517289290561065,0.05086871978375318,0.038234729756186005,150.365,200.0,3925.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.02,DoS,200,0.06409788327661016,0.08178067767739199,0.09080244807794655,0.10012391900550612,0.081717495276437,326.93,400.0,2687.5,0.0,0.0,0.04
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.02,Probe,200,0.06400953528832926,0.08422672225334565,0.09862492727094935,0.11431522142922314,0.09362935311404737,326.93,400.0,1125.0,0.0,0.0,0.075
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.02,R2L,200,0.001170842840458463,0.0026783441543516244,0.007873514933135577,0.01739413079940956,0.014536402276655268,326.93,400.0,112.0,0.0,0.0,0.105
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.02,all_attacks,200,0.06822831142393006,0.08621987201171465,0.09380558926278888,0.10176280843226904,0.08316284951270399,326.93,400.0,3925.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.05,DoS,200,0.19370253076139488,0.22322019936244725,0.23663606352767177,0.2501663912560324,0.220349304328275,880.955,1000.0,2687.5,0.0,0.0,0.03
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.05,Probe,200,0.20698071604924795,0.24153558975052383,0.26299553115700114,0.28643254523016015,0.25242497913231143,880.955,1000.0,1125.0,0.0,0.005,0.09
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.05,R2L,200,0.011474368348607012,0.0158176822529624,0.02576064230687694,0.040662433628584724,0.035101033940779326,880.955,1000.0,112.0,0.0,0.0,0.24
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.05,all_attacks,200,0.2018238883783835,0.2315203210084837,0.24273772043081798,0.2544335995498876,0.22412024144594003,880.955,1000.0,3925.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.1,DoS,200,0.427049563039615,0.46902842092396285,0.48487837328352895,0.5002876668599429,0.4573484560579367,1828.995,2000.0,2687.5,0.0,0.0,0.05
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.1,Probe,200,0.4718784991056156,0.5207717181544946,0.5452067829840732,0.5730068985504451,0.524278935913475,1828.995,2000.0,1125.0,0.0,0.005,0.065
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.1,R2L,200,0.03560304373643838,0.04281305224782192,0.057411478703232294,0.08213855255631371,0.075084447094266,1828.995,2000.0,112.0,0.0,0.0,0.365
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.1,all_attacks,200,0.44013786555882173,0.48193646439107424,0.49505131720473194,0.5088771711958693,0.46533842522050456,1828.995,2000.0,3925.0,0.0,0.0,0.01
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.2,DoS,200,0.9488326865963329,0.9957600339619678,0.9974466713195236,0.9995416377089427,0.9597513843353499,3787.37,4001.0,2687.5,0.0,0.0,0.005
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.2,Probe,200,0.9630834550861621,0.9938384901821401,0.9967549596866244,0.9998207281916213,0.9829543152258087,3787.37,4001.0,1125.0,0.0,0.0,0.015
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.2,R2L,200,0.6592544799944929,0.907462661973216,0.9445361313633615,0.9866259285328753,0.8606138033094324,3787.37,4001.0,112.0,0.0,0.0,0.005
cic_ids2017_v2,exchangeable,rf_5class_smote,calibrated_attack_prob,0.2,all_attacks,200,0.9518920231126858,0.9955132641470543,0.9969884080300752,0.999170447960143,0.9630908592856163,3787.37,4001.0,3925.0,0.0,0.0,0.03
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.01,DoS,200,0.0,0.0,8.87534497605142e-05,0.0006791520413264079,0.0001638746082382465,148.68,200.0,2687.5,0.0,0.0,0.11
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.01,Probe,200,0.0,0.0,4.5355422990909296e-07,0.00046650781920867253,2.6573664439106997e-05,148.68,200.0,1125.0,0.0,0.0,0.005
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.01,R2L,200,0.8783980113793781,0.9121579613447008,0.9482602717925785,0.9881189035530568,0.9749269697838794,148.68,200.0,112.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.01,all_attacks,200,0.01961230556297532,0.020959976380997652,0.024984126271806444,0.029508110647390128,0.028657145356538623,148.68,200.0,3925.0,0.0,0.0,0.03
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.02,DoS,200,0.0,0.0,0.0001878633491847733,0.0007034193751900721,0.0007034193751900721,336.01,400.0,2687.5,0.0,0.0,0.125
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.02,Probe,200,0.033420782620801906,0.0877053981694408,0.10236737028775299,0.11221599800115493,0.0555020425289077,336.01,400.0,1125.0,0.0,0.075,0.265
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.02,R2L,200,0.9048550667002269,0.9156410165756342,0.9510432126318308,0.9916284846088494,0.9916284846088494,336.01,400.0,112.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.02,all_attacks,200,0.03397712763065759,0.050956150818316656,0.05697329594071674,0.06162975074809609,0.04539504613089009,336.01,400.0,3925.0,0.0,0.0,0.085
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.05,DoS,200,0.0,0.0,0.0001906204565444378,0.0007034193751900721,0.0007034193751900721,889.095,1000.0,2687.5,0.0,0.0,0.125
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.05,Probe,200,0.4953763880179195,0.6008003687793478,0.6245339461026136,0.6440887214377484,0.5455120399512066,889.095,1000.0,1125.0,0.0,0.04,0.2
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.05,R2L,200,0.9048550667002269,0.9156410165756342,0.9510432126318308,0.9916284846088494,0.9916284846088494,889.095,1000.0,112.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.05,all_attacks,200,0.1646734811066282,0.19389866813257303,0.20444053630808934,0.21390712498365425,0.18573078804649423,889.095,1000.0,3925.0,0.0,0.0,0.005
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.1,DoS,200,0.10957791848623186,0.16531491716497268,0.1773714082682316,0.1852359772784329,0.13268249284901235,1858.745,2000.0,2687.5,0.0,0.065,0.285
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.1,Probe,200,0.9899772562805108,0.9911265087590985,0.9948388325513013,0.9985844294759354,0.9985844294759354,1858.745,2000.0,1125.0,0.0,0.0,0.015
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.1,R2L,200,0.9145814464291243,0.9247799441274518,0.9580345198607041,0.9916723442579722,0.9916723442579722,1858.745,2000.0,112.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.1,all_attacks,200,0.37722107201910154,0.41874194151072586,0.43172977779344346,0.4417997196818442,0.4057971782623493,1858.745,2000.0,3925.0,0.0,0.0,0.05
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.2,DoS,200,0.8318243556870719,0.9174159684701462,0.9257653779113535,0.9296080641586674,0.8566551415185285,3805.0,4001.0,2687.5,0.0,0.305,0.435
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.2,Probe,200,0.9899950429793185,0.9912157444430814,0.9949009152763675,0.9990385235828942,0.9990385235828942,3805.0,4001.0,1125.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.2,R2L,200,0.9145814464291243,0.9247799441274518,0.9580345198607041,0.9916723442579722,0.9916723442579722,3805.0,4001.0,112.0,0.0,0.0,0.0
cic_ids2017_v2,exchangeable,rf_5class_smote,rare_weighted,0.2,all_attacks,200,0.8836559387381029,0.9425690099152004,0.9484067864910354,0.9513219491952671,0.9013917326101076,3805.0,4001.0,3925.0,0.0,0.26,0.43
cic_ids2017_v2,exchangeable,rf_5class_smote,uncalibrated,0.01,DoS,200,0.19961761705834044,0.20652880723048558,0.21798617857678088,0.050627812425018785,0.22108290727603142,875.185,200.0,2687.5,0.59,0.59,0.595
cic_ids2017_v2,exchangeable,rf_5class_smote,uncalibrated,0.01,Probe,200,0.21182715194070117,0.220082019645406,0.23808593321285926,0.05670006613135601,0.24875952311911828,875.185,200.0,1125.0,0.59,0.59,0.63
cic_ids2017_v2,exchangeable,rf_5class_smote,uncalibrated,0.01,R2L,200,0.0,0.0,0.0005357910979714145,0.0,0.0,875.185,200.0,112.0,0.0,0.0,0.23
cic_ids2017_v2,exchangeable,rf_5class_smote,uncalibrated,0.01,all_attacks,200,0.20499822672539086,0.21158634469722443,0.22112802786859742,0.05089921892736733,0.222599981376276,875.185,200.0,3925.0,0.59,0.59,0.59
cic_ids2017_v2,exchangeable,rf_5class_smote,uncalibrated,0.02,DoS,200,0.2157563558305878,0.225026659297071,0.237579452506808,0.10117328587688254,0.2397495170550052,948.515,400.0,2687.5,0.59,0.59,0.595
cic_ids2017_v2,exchangeable,rf_5class_smote,uncalibrated,0.02,Probe,200,0.22821731312930413,0.23973203636006649,0.2595546938721997,0.11363900283291915,0.26935039127310384,948.515,400.0,1125.0,0.59,0.59,0.635
cic_ids2017_v2,exchangeable,rf_5class_smote,uncalibrated,0.02,R2L,200,0.0,0.0,0.0005357910979714145,0.0,0.0,948.515,400.0,112.0,0.0,0.0,0.23
